,AUC,Pos.vs.Neg.,Cutoff-Threshold,Sensitivity,Specificity,Test,p-value
dwi_wavelet-HL_glrlm_RunVariance,0.5912952120383037,<,2.179062711552876,0.56,0.56,mann-whitney U-test,3.438703049383364e-08
adc_log-sigma-3-mm-3D_ngtdm_Strength,0.5912689466484268,>,0.8850794157481773,0.571764705882353,0.5711627906976744,mann-whitney U-test,3.469889933795907e-08
dwi_wavelet-HH_glszm_ZonePercentage,0.5911616963064296,>,0.0214079868258542,0.548235294117647,0.5488372093023256,mann-whitney U-test,3.6001074361769204e-08
dwi_wavelet2-LH_gldm_LowGrayLevelEmphasis,0.5911354309165527,<,0.0218050240712058,0.5702325581395349,0.5694117647058823,mann-whitney U-test,3.6327133213791676e-08
adc_log-sigma-2-mm-3D_firstorder_TotalEnergy,0.5910807113543091,<,1236205108.4002025,0.5665116279069767,0.5694117647058823,mann-whitney U-test,3.701563843672794e-08
t2_squareroot_glszm_ZonePercentage,0.591065389876881,<,0.3580134004016144,0.5609302325581396,0.5623529411764706,mann-whitney U-test,3.7210676863366016e-08
t2_squareroot_glcm_JointEntropy,0.590997537619699,<,7.978733637355922,0.5627906976744186,0.5647058823529412,mann-whitney U-test,3.808646452888212e-08
dwi_exponential_firstorder_RootMeanSquared,0.5909559507523939,>,306.5945037389918,0.56,0.5618604651162791,mann-whitney U-test,3.863308302353493e-08
t2_wavelet2-HL_glszm_LowGrayLevelZoneEmphasis,0.5909209302325581,>,0.007354960688682,0.5741176470588235,0.5730232558139534,mann-whitney U-test,3.9099287363297964e-08
dwi_wavelet2-LH_glcm_DifferenceVariance,0.5907677154582763,>,0.6456645139810991,0.5670588235294117,0.5665116279069767,mann-whitney U-test,4.1203874613410834e-08
adc_wavelet-HH_glszm_LargeAreaEmphasis,0.5907326949384405,<,649.0336538461538,0.5683720930232559,0.5694117647058823,mann-whitney U-test,4.1700125944462905e-08
dwi_log-sigma-2-mm-3D_gldm_SmallDependenceEmphasis,0.5906932968536251,>,0.0633997559850303,0.5670588235294117,0.5627906976744186,mann-whitney U-test,4.226533637990524e-08
adc_logarithm_glcm_JointEntropy,0.5906582763337893,>,4.2732230606679575,0.56,0.56,mann-whitney U-test,4.277397597651722e-08
t2_wavelet-HL_gldm_SmallDependenceHighGrayLevelEmphasis,0.5906298221614228,<,7.02967187980399,0.5711627906976744,0.571764705882353,mann-whitney U-test,4.3191611004562535e-08
dwi_wavelet2-LL_glcm_Contrast,0.5905028727770179,>,9.58996762816134,0.5764705882352941,0.5786046511627907,mann-whitney U-test,4.5103569602520254e-08
dwi_wavelet-LH_glcm_ClusterTendency,0.5903846785225718,>,1.368327433276459,0.5694117647058824,0.5720930232558139,mann-whitney U-test,4.695725975685662e-08
adc_logarithm_glszm_ZonePercentage,0.5902993160054719,>,0.1317668440867194,0.5576470588235294,0.5581395348837209,mann-whitney U-test,4.834174697155787e-08
dwi_wavelet2-LH_gldm_LargeDependenceLowGrayLevelEmphasis,0.5902095759233926,<,0.4366803907395395,0.575813953488372,0.5741176470588235,mann-whitney U-test,4.9839879527542945e-08
t2_squareroot_glrlm_LowGrayLevelRunEmphasis,0.5902008207934337,>,0.0079901413741379,0.56,0.56,mann-whitney U-test,4.99884251880705e-08
dwi_wavelet-LH_firstorder_Mean,0.5901986320109439,<,-2.129171566665213,0.56,0.56,mann-whitney U-test,5.002562860237848e-08
dwi_wavelet2-LH_glrlm_ShortRunLowGrayLevelEmphasis,0.5901898768809849,<,0.0159003186518371,0.5711627906976744,0.571764705882353,mann-whitney U-test,5.0174710817153216e-08
adc_wavelet2-LH_glszm_SmallAreaLowGrayLevelEmphasis,0.5901876880984952,>,0.0034198792645814,0.5694117647058824,0.5702325581395349,mann-whitney U-test,5.0212048603863144e-08
adc_logarithm_glrlm_RunPercentage,0.5901833105335157,>,0.5588469184890656,0.5670588235294117,0.5665116279069767,mann-whitney U-test,5.028680361823376e-08
dwi_log-sigma-3-mm-3D_glszm_GrayLevelNonUniformity,0.5901625170998632,<,50.32,0.56,0.56,mann-whitney U-test,5.064335973442133e-08
dwi_wavelet-HH_glrlm_LongRunEmphasis,0.5900738714090288,<,4.595904101460777,0.5683720930232559,0.5670588235294118,mann-whitney U-test,5.219116743968344e-08
adc_logarithm_gldm_LargeDependenceEmphasis,0.590071682626539,<,24.373629176230555,0.5674418604651162,0.5670588235294118,mann-whitney U-test,5.222995871619721e-08
dwi_log-sigma-3-mm-3D_glrlm_ShortRunEmphasis,0.590038850889193,>,0.4440182488888191,0.571764705882353,0.5693023255813954,mann-whitney U-test,5.281519194647471e-08
t2_squareroot_gldm_SmallDependenceEmphasis,0.5899885088919288,<,0.3011996999657866,0.5646511627906977,0.5647058823529412,mann-whitney U-test,5.372491185241485e-08
dwi_wavelet2-HL_glszm_LargeAreaLowGrayLevelEmphasis,0.5899863201094392,<,10.361603153161024,0.5646511627906977,0.5647058823529412,mann-whitney U-test,5.376480743972579e-08
dwi_log-sigma-0-6-mm-3D_glcm_ClusterTendency,0.5899819425444598,>,0.5863011427931026,0.5694117647058824,0.5683720930232559,mann-whitney U-test,5.3844684768209545e-08
dwi_log-sigma-2-mm-3D_glcm_Contrast,0.589962243502052,>,0.4580648126047917,0.5670588235294117,0.5665116279069767,mann-whitney U-test,5.4205558244464224e-08
t2_wavelet2-LL_ngtdm_Strength,0.5899512995896032,>,4.869405100222831,0.5623529411764706,0.5627906976744186,mann-whitney U-test,5.440705518033506e-08
dwi_log-sigma-0-6-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.5899228454172366,>,3.624768249218953,0.5647058823529412,0.5646511627906976,mann-whitney U-test,5.4934350305384924e-08
adc_wavelet2-LL_gldm_SmallDependenceLowGrayLevelEmphasis,0.5899009575923393,>,0.0005844041979226,0.5552941176470588,0.5572093023255814,mann-whitney U-test,5.534332862248376e-08
dwi_wavelet2-HL_glrlm_LongRunHighGrayLevelEmphasis,0.5898746922024624,>,205.8422646500396,0.5741176470588235,0.5720930232558139,mann-whitney U-test,5.5837998403860366e-08
t2_wavelet2-LL_gldm_SmallDependenceLowGrayLevelEmphasis,0.5898352941176471,>,0.0005037738236525,0.5623529411764706,0.56,mann-whitney U-test,5.6588045897490966e-08
dwi_log-sigma-2-mm-3D_glcm_DifferenceEntropy,0.5898155950752394,>,1.075821628697236,0.5670588235294117,0.5646511627906976,mann-whitney U-test,5.696672170935771e-08
dwi_wavelet-HH_gldm_DependenceVariance,0.5897980848153215,>,1.550724663906537,0.5670588235294117,0.5655813953488372,mann-whitney U-test,5.730538298691483e-08
t2_square_glszm_SizeZoneNonUniformity,0.5895288645690834,<,456.8420208500401,0.5646511627906977,0.5647058823529412,mann-whitney U-test,6.276450956125508e-08
dwi_log-sigma-2-mm-3D_glszm_SmallAreaEmphasis,0.5894500683994528,>,0.3136217003692054,0.5670588235294117,0.5674418604651164,mann-whitney U-test,6.44554235730258e-08
adc_logarithm_ngtdm_Contrast,0.5894019151846784,>,0.0156938839617255,0.5623529411764706,0.5609302325581396,mann-whitney U-test,6.551039755587243e-08
dwi_wavelet2-LH_glrlm_LowGrayLevelRunEmphasis,0.5893953488372092,<,0.0233392063328333,0.5683720930232559,0.5694117647058823,mann-whitney U-test,6.565554739984213e-08
dwi_wavelet-HL_glcm_MCC,0.5893625170998632,>,0.3507967885269507,0.5764705882352941,0.573953488372093,mann-whitney U-test,6.638598265130766e-08
t2_original_firstorder_Range,0.5893581395348837,<,396.4028867635007,0.56,0.56,mann-whitney U-test,6.648396683180483e-08
t2_logarithm_glszm_LargeAreaLowGrayLevelEmphasis,0.5892662106703146,>,1.5131647189225168,0.5670588235294117,0.5655813953488372,mann-whitney U-test,6.857429655595642e-08
dwi_wavelet2-HL_glszm_LowGrayLevelZoneEmphasis,0.5891983584131327,<,0.035981520511249,0.5525581395348838,0.5552941176470588,mann-whitney U-test,7.015785215704583e-08
t2_original_ngtdm_Busyness,0.589128317373461,<,6.852847286193843,0.5655813953488372,0.5647058823529412,mann-whitney U-test,7.18296260122199e-08
dwi_log-sigma-0-6-mm-3D_glrlm_GrayLevelNonUniformityNormalized,0.5891151846785225,<,0.4963937981279323,0.5525581395348838,0.5529411764705883,mann-whitney U-test,7.214735042246082e-08
adc_wavelet2-HH_firstorder_TotalEnergy,0.5890714090287278,<,122632164.2360534,0.5730232558139535,0.5741176470588235,mann-whitney U-test,7.32162933276768e-08
dwi_square_glszm_SmallAreaLowGrayLevelEmphasis,0.5890582763337894,<,0.0695034737478246,0.5646511627906977,0.5647058823529412,mann-whitney U-test,7.353995644186292e-08
dwi_square_firstorder_MeanAbsoluteDeviation,0.5889400820793433,>,23.409831491298323,0.5552941176470588,0.5544186046511628,mann-whitney U-test,7.651596899331372e-08
t2_wavelet2-LL_glszm_SmallAreaLowGrayLevelEmphasis,0.5887715458276335,>,0.0006820816902236,0.56,0.5609302325581396,mann-whitney U-test,8.096209454018427e-08
adc_squareroot_glszm_SizeZoneNonUniformity,0.5886971272229822,<,657.4747696358052,0.5674418604651162,0.5694117647058823,mann-whitney U-test,8.300401237088448e-08
adc_wavelet2-LH_gldm_LargeDependenceHighGrayLevelEmphasis,0.5886686730506157,<,2166.231228070176,0.5581395348837209,0.5576470588235294,mann-whitney U-test,8.37978504540861e-08
t2_wavelet2-LL_firstorder_Range,0.5886555403556772,<,1569.34227510643,0.5637209302325581,0.5623529411764706,mann-whitney U-test,8.416671204276667e-08
dwi_wavelet2-LH_glszm_ZoneVariance,0.5886051983584132,<,246.0125250469532,0.5655813953488372,0.5694117647058823,mann-whitney U-test,8.559530052595564e-08
adc_wavelet-HL_glszm_SizeZoneNonUniformity,0.5884541723666211,<,527.7085201793722,0.5683720930232559,0.571764705882353,mann-whitney U-test,9.002335234402377e-08
dwi_wavelet2-LH_glrlm_LongRunLowGrayLevelEmphasis,0.5884191518467853,<,0.1004178902481165,0.5795348837209302,0.5741176470588235,mann-whitney U-test,9.108138907268034e-08
dwi_log-sigma-0-6-mm-3D_firstorder_Minimum,0.588303146374829,<,-59.695343017578125,0.5590697674418604,0.56,mann-whitney U-test,9.467282101330314e-08
t2_original_shape_Flatness,0.5882878248974008,<,0.7256359631509063,0.5786046511627907,0.5788235294117647,mann-whitney U-test,9.515729006002524e-08
t2_wavelet2-HL_glszm_HighGrayLevelZoneEmphasis,0.5882725034199727,<,158.73990554899646,0.5674418604651162,0.5670588235294118,mann-whitney U-test,9.564415867631942e-08
dwi_square_gldm_HighGrayLevelEmphasis,0.5881882352941177,>,3.2286184210526314,0.5552941176470588,0.5562790697674418,mann-whitney U-test,9.836193086987016e-08
adc_squareroot_glcm_SumEntropy,0.5881192886456907,>,4.70757688669312,0.5647058823529412,0.5637209302325581,mann-whitney U-test,1.0064736981692487e-07
adc_log-sigma-2-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.5880974008207934,>,0.0031198868273635,0.56,0.5618604651162791,mann-whitney U-test,1.0138247872881e-07
dwi_log-sigma-2-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.5880809849521205,>,0.1125720314909504,0.5647058823529412,0.5665116279069767,mann-whitney U-test,1.0193720751612687e-07
dwi_wavelet2-LH_gldm_DependenceEntropy,0.5880623803009576,>,4.699253904724219,0.5623529411764706,0.5618604651162791,mann-whitney U-test,1.0256947467035394e-07
dwi_wavelet2-HL_glrlm_LongRunLowGrayLevelEmphasis,0.5880470588235294,<,0.1460176974002306,0.5618604651162791,0.5623529411764706,mann-whitney U-test,1.0309300500246567e-07
dwi_original_glszm_SmallAreaHighGrayLevelEmphasis,0.587906976744186,>,18.074266660367066,0.5647058823529412,0.5665116279069767,mann-whitney U-test,1.0800103495669831e-07
dwi_log-sigma-0-6-mm-3D_gldm_DependenceEntropy,0.5878456908344734,>,3.7671447104454887,0.5576470588235294,0.5572093023255814,mann-whitney U-test,1.1021871855490505e-07
adc_wavelet2-HH_glcm_Idmn,0.5878347469220246,<,0.9894146570045884,0.5609302325581396,0.5623529411764706,mann-whitney U-test,1.1061934373382875e-07
dwi_square_gldm_SmallDependenceEmphasis,0.5878303693570451,>,0.0584406119935469,0.5505882352941176,0.5525581395348838,mann-whitney U-test,1.1077998807750309e-07
t2_wavelet2-HL_glrlm_HighGrayLevelRunEmphasis,0.5878150478796169,<,157.7169654044178,0.5665116279069767,0.5670588235294118,mann-whitney U-test,1.1134402312180891e-07
dwi_wavelet2-HL_glrlm_ShortRunHighGrayLevelEmphasis,0.5878106703146375,>,25.48770123519071,0.5576470588235294,0.5572093023255814,mann-whitney U-test,1.1150568578197734e-07
t2_wavelet2-HL_glrlm_LowGrayLevelRunEmphasis,0.5878106703146374,>,0.0068536459554594,0.571764705882353,0.573953488372093,mann-whitney U-test,1.1150568578197734e-07
dwi_wavelet-LH_glszm_LargeAreaLowGrayLevelEmphasis,0.5877712722298222,<,23.43992809915511,0.5693023255813954,0.571764705882353,mann-whitney U-test,1.1297090788698764e-07
t2_wavelet-HL_glrlm_LongRunLowGrayLevelEmphasis,0.5876596443228455,>,0.0939886791369792,0.56,0.56,mann-whitney U-test,1.1722426740391851e-07
dwi_log-sigma-0-6-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.587637756497948,<,1.1936852411893075,0.5655813953488372,0.5670588235294118,mann-whitney U-test,1.1807624000533632e-07
dwi_wavelet2-HL_glszm_SmallAreaHighGrayLevelEmphasis,0.5875502051983584,>,16.568559839582623,0.56,0.5590697674418605,mann-whitney U-test,1.2154443879200852e-07
t2_wavelet2-HH_glszm_ZoneVariance,0.5875436388508891,<,407141.0812834423,0.5590697674418604,0.56,mann-whitney U-test,1.2180849025966455e-07
dwi_wavelet2-LH_firstorder_Range,0.587528317373461,>,403.5334536207892,0.5670588235294117,0.5683720930232559,mann-whitney U-test,1.2242677059160897e-07
dwi_wavelet2-HL_glszm_SmallAreaLowGrayLevelEmphasis,0.587469220246238,<,0.0169883573915985,0.5581395348837209,0.5576470588235294,mann-whitney U-test,1.248401332187508e-07
t2_log-sigma-3-mm-3D_ngtdm_Busyness,0.5873641586867305,<,9.853622774571908,0.5683720930232559,0.5670588235294118,mann-whitney U-test,1.292446721585991e-07
dwi_exponential_glcm_Idmn,0.586981121751026,<,0.9993412152304372,0.5711627906976744,0.571764705882353,mann-whitney U-test,1.3065972687853253e-07
dwi_log-sigma-0-6-mm-3D_glcm_ClusterShade,0.5873225718194254,<,-0.010999417848679,0.5665116279069767,0.5670588235294118,mann-whitney U-test,1.3102934902554288e-07
t2_wavelet2-HL_gldm_HighGrayLevelEmphasis,0.5872875512995896,<,157.53580311559105,0.5674418604651162,0.5670588235294118,mann-whitney U-test,1.3255070518272433e-07
dwi_log-sigma-0-6-mm-3D_glrlm_GrayLevelVariance,0.5872437756497948,>,0.2581044912862349,0.5576470588235294,0.5590697674418605,mann-whitney U-test,1.3447644279312553e-07
adc_logarithm_glcm_MaximumProbability,0.5872393980848153,<,0.1689653120379622,0.5655813953488372,0.5670588235294118,mann-whitney U-test,1.346704983744555e-07
adc_logarithm_glrlm_RunLengthNonUniformityNormalized,0.5872262653898768,>,0.4035996606553414,0.56,0.56,mann-whitney U-test,1.3525429181898996e-07
t2_squareroot_glszm_SmallAreaHighGrayLevelEmphasis,0.5871649794801641,<,296.5183797009465,0.5665116279069767,0.5670588235294118,mann-whitney U-test,1.3801118579310396e-07
t2_wavelet2-HL_glcm_Autocorrelation,0.5871015047879617,<,156.61161838677518,0.5674418604651162,0.5670588235294118,mann-whitney U-test,1.4092381762882728e-07
dwi_wavelet2-LH_glszm_LargeAreaEmphasis,0.5870664842681259,<,291.559670781893,0.5693023255813954,0.5694117647058823,mann-whitney U-test,1.4255614605357843e-07
dwi_log-sigma-2-mm-3D_gldm_DependenceEntropy,0.5870117647058823,>,4.424707693972472,0.5670588235294117,0.5674418604651164,mann-whitney U-test,1.4514333038510707e-07
dwi_wavelet2-HL_gldm_LargeDependenceLowGrayLevelEmphasis,0.587007387140903,<,0.6369851098151386,0.5618604651162791,0.5623529411764706,mann-whitney U-test,1.4535225572499304e-07
t2_logarithm_firstorder_Uniformity,0.5869329685362517,>,0.0421721421890391,0.5576470588235294,0.5581395348837209,mann-whitney U-test,1.489488070875202e-07
adc_square_ngtdm_Busyness,0.5868935704514364,<,1.0964636404368109,0.5544186046511628,0.5552941176470588,mann-whitney U-test,1.5088755451246197e-07
adc_square_glcm_Imc1,0.5868060191518467,<,-0.1966973933350468,0.5516279069767441,0.5529411764705883,mann-whitney U-test,1.5528365250476444e-07
t2_wavelet2-HL_firstorder_Range,0.5867994528043776,<,265.6130237481094,0.5776744186046512,0.5764705882352941,mann-whitney U-test,1.556183069935037e-07
dwi_wavelet2-LH_glcm_SumEntropy,0.586770998632011,>,2.715805463510269,0.571764705882353,0.5720930232558139,mann-whitney U-test,1.5707655329292145e-07
t2_original_ngtdm_Complexity,0.5867666210670315,<,316.1327094847788,0.5590697674418604,0.56,mann-whitney U-test,1.5730206848979119e-07
t2_wavelet2-HL_gldm_LowGrayLevelEmphasis,0.5867644322845418,>,0.0067326064034712,0.571764705882353,0.5711627906976744,mann-whitney U-test,1.5741494346693598e-07
adc_wavelet2-LL_ngtdm_Strength,0.586670314637483,>,27.69847485153561,0.5576470588235294,0.5562790697674418,mann-whitney U-test,1.6234335847935774e-07
dwi_log-sigma-3-mm-3D_glrlm_GrayLevelNonUniformityNormalized,0.5866396716826265,<,0.3183143114122679,0.5748837209302325,0.5741176470588235,mann-whitney U-test,1.6397991406711158e-07
dwi_wavelet-HL_glszm_LargeAreaLowGrayLevelEmphasis,0.5866265389876881,<,40.0479206253528,0.5665116279069767,0.5670588235294118,mann-whitney U-test,1.6468616805973554e-07
dwi_wavelet-LH_glrlm_RunEntropy,0.586584952120383,>,3.5182711346237143,0.5647058823529412,0.5665116279069767,mann-whitney U-test,1.6694209620653002e-07
adc_wavelet2-LL_glrlm_ShortRunLowGrayLevelEmphasis,0.5865477428180574,>,0.000693734833272,0.56,0.5590697674418605,mann-whitney U-test,1.68985862614055e-07
t2_squareroot_glszm_SmallAreaLowGrayLevelEmphasis,0.5865127222982216,>,0.0033576990090418,0.56,0.5590697674418605,mann-whitney U-test,1.709314924387e-07
t2_squareroot_firstorder_Maximum,0.5864798905608755,<,316.1290634942172,0.5562790697674419,0.5552941176470588,mann-whitney U-test,1.7277517872620517e-07
t2_logarithm_glcm_DifferenceAverage,0.5864514363885088,<,3.20337048403282,0.5674418604651162,0.5647058823529412,mann-whitney U-test,1.7438857970232284e-07
t2_original_glrlm_ShortRunLowGrayLevelEmphasis,0.586416415868673,>,0.0079772267855035,0.5694117647058824,0.5711627906976744,mann-whitney U-test,1.763943070394071e-07
dwi_wavelet2-HL_glszm_ZoneVariance,0.5863945280437757,<,341.78250547845147,0.5627906976744186,0.5623529411764706,mann-whitney U-test,1.776591926394557e-07
t2_wavelet2-HL_glcm_SumAverage,0.5863595075239398,<,24.956305161275075,0.5683720930232559,0.5694117647058823,mann-whitney U-test,1.7970126853644383e-07
t2_wavelet2-HL_glcm_JointAverage,0.5863595075239398,<,12.47815258063754,0.5683720930232559,0.5694117647058823,mann-whitney U-test,1.7970126853644383e-07
dwi_square_glcm_Imc1,0.5863343365253079,<,-0.2727971463118147,0.5618604651162791,0.5623529411764706,mann-whitney U-test,1.811769751889327e-07
t2_logarithm_glcm_SumEntropy,0.5862675786593707,<,6.005896697889691,0.5674418604651162,0.5670588235294118,mann-whitney U-test,1.8517026479197434e-07
dwi_wavelet-LH_gldm_DependenceEntropy,0.5861362517099863,>,4.254302481096461,0.5623529411764706,0.5618604651162791,mann-whitney U-test,1.9326306016791113e-07
dwi_square_glszm_GrayLevelNonUniformity,0.5860508891928864,<,51.13278008298755,0.5730232558139535,0.5741176470588235,mann-whitney U-test,1.9870536676534727e-07
dwi_log-sigma-3-mm-3D_glcm_Idn,0.5859677154582763,>,0.9598163118277976,0.5576470588235294,0.5609302325581396,mann-whitney U-test,2.0415087839208898e-07
adc_logarithm_glrlm_ShortRunEmphasis,0.5859348837209303,>,0.6516540041097602,0.5552941176470588,0.5544186046511628,mann-whitney U-test,2.0633979809626753e-07
adc_log-sigma-2-mm-3D_firstorder_Energy,0.5858867305061559,<,111793434.6591078,0.5646511627906977,0.5623529411764706,mann-whitney U-test,2.0959129165530205e-07
dwi_wavelet2-LH_ngtdm_Complexity,0.585877975376197,>,33.077329914731884,0.5623529411764706,0.5590697674418605,mann-whitney U-test,2.1018776822174032e-07
adc_log-sigma-3-mm-3D_firstorder_TotalEnergy,0.5858298221614227,<,1696456604.260521,0.5674418604651162,0.5694117647058823,mann-whitney U-test,2.1349782663137693e-07
adc_log-sigma-3-mm-3D_ngtdm_Contrast,0.5857641586867305,>,0.02126253249296,0.5576470588235294,0.5572093023255814,mann-whitney U-test,2.1809282396096734e-07
t2_log-sigma-3-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.5857575923392613,<,14.555173900232452,0.5720930232558139,0.571764705882353,mann-whitney U-test,2.1855754470521597e-07
dwi_wavelet2-HL_firstorder_Range,0.585718194254446,>,352.76702788303385,0.56,0.5590697674418605,mann-whitney U-test,2.213660287719887e-07
dwi_wavelet-HH_gldm_DependenceEntropy,0.585700683994528,>,3.3695279286813573,0.5623529411764706,0.5618604651162791,mann-whitney U-test,2.226254080341812e-07
adc_wavelet2-LL_gldm_LowGrayLevelEmphasis,0.5856831737346101,>,0.0007027927001609,0.5552941176470588,0.5553488372093023,mann-whitney U-test,2.2389170905632442e-07
t2_wavelet2-LL_ngtdm_Complexity,0.585641586867305,<,10850.46433122506,0.5627906976744186,0.5623529411764706,mann-whitney U-test,2.2692712949058798e-07
t2_wavelet2-HL_firstorder_Minimum,0.5856284541723666,>,-136.76514296344513,0.5694117647058824,0.5683720930232559,mann-whitney U-test,2.278939169259461e-07
dwi_wavelet2-HL_gldm_SmallDependenceHighGrayLevelEmphasis,0.5856109439124487,>,4.377656262239418,0.5552941176470588,0.5553488372093023,mann-whitney U-test,2.2918915931199458e-07
adc_squareroot_firstorder_Entropy,0.5856,>,3.83727619818376,0.5623529411764706,0.5590697674418605,mann-whitney U-test,2.3000229467725936e-07
adc_wavelet2-LL_glcm_Correlation,0.5819272229822161,>,0.8401125904466317,0.5670588235294117,0.5683720930232559,t-test,2.370183016142579e-07
adc_wavelet2-LL_glrlm_LowGrayLevelRunEmphasis,0.5854971272229822,>,0.000716230518487,0.5552941176470588,0.5553488372093023,mann-whitney U-test,2.3778326392445036e-07
t2_wavelet-HL_gldm_SmallDependenceLowGrayLevelEmphasis,0.5854336525307798,>,0.0014491030348003,0.5647058823529412,0.5646511627906976,mann-whitney U-test,2.427105084659576e-07
dwi_original_glcm_Correlation,0.5853942544459644,>,0.7634996378807074,0.56,0.5590697674418605,mann-whitney U-test,2.4581825509623817e-07
